# time, velocity, voltage, acceleration, goal, lastError
22.630000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.640000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.650000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.660000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.670000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.680000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.690000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.700000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.710000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.720000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.730000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.740000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.750000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.760000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.770000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.780000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.790000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.800000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.810000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.820000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.830000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.840000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.850000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.860000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.870000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.880000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.890000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.900000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.910000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.920000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.930000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.940000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.950000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.960000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.970000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.980000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
22.990000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.000000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.010000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.020000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.030000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.040000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.050000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.060000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.070000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.080000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.090000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.100000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.110000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.120000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.130000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.140000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.150000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.160000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.170000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.180000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.190000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.200000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.210000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.220000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.230000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.240000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.250000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.260000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.270000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.280000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.290000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.300000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.310000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.320000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.330000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.340000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.350000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.360000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.370000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.380000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.390000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.400000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.410000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.420000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.430000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.440000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
23.450000, 6.283592, -0.016256, 0.000000, 6.283185, -0.000406
